"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
"ENSG00000272369",7.4601692720579,-0.0541035919250686,1.38650666819822,-0.0390215158470003,0.96887323451074,0.998778847089635,"ENSG00000272369","Not Significant"
"OR7A19P",3.56971146266398,-0.822791886676082,1.54048156232444,-0.534113427125064,0.5932630605741,0.957510735745388,"OR7A19P","Not Significant"
"AMIGO2",16.5486617814486,-0.874454832497263,0.684723775940391,-1.27709138082185,0.201569987475647,0.861310280369056,"AMIGO2","Not Significant"
"RPAP3",1030.4283338032,0.461631897837099,0.332077148972711,1.3901344891245,0.164488041989616,0.827134539217635,"RPAP3","Not Significant"
"ENSG00000276390",12.1254390585655,1.32052840828188,0.83508171453742,1.58131639729815,0.113805712238238,0.74628609517023,"ENSG00000276390","Not Significant"
"ENSG00000257433",21.8559322607348,0.432585582169639,0.540727851938015,0.800006104030365,0.423707260603359,0.93080728565452,"ENSG00000257433","Not Significant"
"ENSG00000274902",3.08489464541103,0.345053910979541,1.32827675120212,0.259775615787341,0.795036861162196,0.983265630887393,"ENSG00000274902","Not Significant"
"RAPGEF3",12.8788580556871,-0.564387883219874,0.977563938756828,-0.577341144495989,0.563709024436721,0.952930855310012,"RAPGEF3","Not Significant"
"SLC48A1",197.363359206834,-0.199763759916194,0.374157563569406,-0.533902770828627,0.59340880494453,0.957510735745388,"SLC48A1","Not Significant"
"HDAC7",756.744061700942,-0.0994774021214241,0.2562473361328,-0.388208531736189,0.697861719921148,0.971314531213757,"HDAC7","Not Significant"
"ENSG00000268069",11.0855676012805,-0.832506762652295,1.11717800610319,-0.74518721108389,0.456158553045416,0.937028226095627,"ENSG00000268069","Not Significant"
"ENSG00000274737",14.3982556906374,-0.221057944604615,0.805557317774599,-0.274416158511601,0.783764826764767,0.981388013210005,"ENSG00000274737","Not Significant"
"VDR",390.620465115364,0.360057638344994,0.384438620213925,0.936580300243082,0.348974489228199,0.917560990640352,"VDR","Not Significant"
"ENSG00000278385",21.2273911727387,-0.0528601423041589,0.569704973645004,-0.0927851164190418,0.926074275375158,0.99451509245924,"ENSG00000278385","Not Significant"
"TMEM106C",1938.78207313701,0.406514905957924,0.236172506235531,1.72126261620187,0.0852031799329675,0.671956345577575,"TMEM106C","Not Significant"
